,humidity,pressure,temperature,utc_time,weather,wind_direction,wind_speed
1335,17.5,1013.1,14.8,2017-03-27 07:00:00,Sunny/clear,171.0,2.2
1336,16.5,1012.7,14.9,2017-03-27 08:00:00,Sunny/clear,203.0,2.1500000000000004
1337,17.0,1012.3499999999999,14.3,2017-03-27 09:00:00,Sunny/clear,181.0,2.1500000000000004
1338,19.0,1012.5,13.2,2017-03-27 10:00:00,Sunny/clear,193.0,2.05
1339,22.5,1012.6500000000001,11.7,2017-03-27 11:00:00,Sunny/clear,179.0,1.4
1340,28.0,1013.45,10.35,2017-03-27 12:00:00,Sunny/clear,190.0,1.2
1341,31.0,1013.8499999999999,9.55,2017-03-27 13:00:00,Sunny/clear,196.0,1.2
1342,36.5,1014.1500000000001,8.45,2017-03-27 14:00:00,Sunny/clear,188.5,1.1
1343,32.5,1014.3,9.4,2017-03-27 15:00:00,Sunny/clear,197.0,1.2
1344,37.0,1014.05,8.600000000000001,2017-03-27 16:00:00,Sunny/clear,189.5,1.05
1345,43.0,1014.25,7.5,2017-03-27 17:00:00,Sunny/clear,180.5,1.05
1346,47.0,1014.05,6.35,2017-03-27 18:00:00,Sunny/clear,193.5,1.2999999999999998
1347,47.5,1013.9,5.65,2017-03-27 19:00:00,Sunny/clear,172.5,1.1
1348,56.0,1013.6,4.35,2017-03-27 20:00:00,Sunny/clear,155.0,0.9
1349,59.5,1013.75,3.5999999999999996,2017-03-27 21:00:00,Sunny/clear,191.5,0.75
1350,63.0,1013.9,3.0,2017-03-27 22:00:00,Sunny/clear,108.5,1.05
1351,62.5,1014.4,4.25,2017-03-27 23:00:00,Sunny/clear,189.5,0.9
1352,53.0,1014.9,6.9,2017-03-28 00:00:00,Sunny/clear,144.0,1.25
1353,43.5,1015.1500000000001,9.15,2017-03-28 01:00:00,Sunny/clear,168.0,1.3
1354,38.5,1015.1500000000001,11.0,2017-03-28 02:00:00,Sunny/clear,209.0,1.55
1355,34.5,1014.8,12.6,2017-03-28 03:00:00,Sunny/clear,194.0,2.1
1356,36.5,1014.05,13.8,2017-03-28 04:00:00,Sunny/clear,215.5,2.45
1357,30.0,1013.2,14.9,2017-03-28 05:00:00,Sunny/clear,206.5,2.8499999999999996
1358,29.5,1012.3,15.8,2017-03-28 06:00:00,Sunny/clear,202.0,2.8499999999999996
1359,28.5,1011.6,16.05,2017-03-28 07:00:00,Sunny/clear,207.5,3.1
1360,30.0,1011.1500000000001,16.35,2017-03-28 08:00:00,Sunny/clear,206.0,3.25
1361,32.5,1010.95,15.55,2017-03-28 09:00:00,Sunny/clear,216.5,3.25
1362,35.0,1011.15,14.6,2017-03-28 10:00:00,Sunny/clear,206.0,3.2
1363,40.5,1011.7,13.2,2017-03-28 11:00:00,Sunny/clear,206.5,2.45
1364,47.0,1012.35,12.1,2017-03-28 12:00:00,Sunny/clear,212.5,2.4
1365,53.5,1012.8,10.850000000000001,2017-03-28 13:00:00,Sunny/clear,207.5,1.75
1366,58.0,1013.3499999999999,9.8,2017-03-28 14:00:00,Sunny/clear,199.0,1.5
1367,63.0,1013.05,8.2,2017-03-28 15:00:00,Haze,212.5,1.0
1368,68.0,1012.95,6.949999999999999,2017-03-28 16:00:00,Haze,204.0,1.2000000000000002
1369,70.0,1013.2,7.15,2017-03-28 17:00:00,Haze,205.0,1.0
1370,73.0,1013.3,6.4,2017-03-28 18:00:00,Haze,225.0,0.8
1371,77.0,1012.9,5.7,2017-03-28 19:00:00,Haze,218.5,0.7
1372,81.5,1012.75,4.95,2017-03-28 20:00:00,Haze,153.0,0.75
1373,82.5,1012.7,4.4,2017-03-28 21:00:00,Haze,154.5,0.8500000000000001
1374,84.0,1013.2,3.6,2017-03-28 22:00:00,Haze,161.0,0.8500000000000001
1375,84.0,1013.45,4.35,2017-03-28 23:00:00,Haze,172.5,0.8
1376,72.0,1013.3,7.0,2017-03-29 00:00:00,Haze,226.0,1.0
1377,59.5,1013.05,9.850000000000001,2017-03-29 01:00:00,Haze,87.5,1.3
1378,54.0,1013.2,12.15,2017-03-29 02:00:00,Haze,129.5,1.55
1379,47.5,1012.95,13.9,2017-03-29 03:00:00,Haze,166.5,1.75
1380,43.5,1011.8499999999999,15.8,2017-03-29 04:00:00,Haze,183.5,2.25
1381,37.5,1011.05,17.1,2017-03-29 05:00:00,Haze,180.0,2.6
1382,34.5,1010.25,18.1,2017-03-29 06:00:00,Haze,198.5,3.3
1383,34.5,1009.45,18.6,2017-03-29 07:00:00,Haze,203.5,3.75
1384,32.5,1009.3499999999999,18.7,2017-03-29 08:00:00,Haze,212.0,3.25
1385,33.5,1009.4,18.55,2017-03-29 09:00:00,Haze,209.5,2.75
1386,34.5,1009.6500000000001,17.7,2017-03-29 10:00:00,Haze,207.5,2.2
1387,42.0,1010.3,15.55,2017-03-29 11:00:00,Haze,223.0,1.4
1388,47.0,1011.1,14.05,2017-03-29 12:00:00,Haze,211.0,1.3
1389,48.0,1011.4,13.2,2017-03-29 13:00:00,Haze,215.0,1.5
1390,51.5,1011.4,12.05,2017-03-29 14:00:00,Haze,197.5,1.7
1391,54.5,1011.4,11.600000000000001,2017-03-29 15:00:00,Haze,196.5,1.55
1392,57.5,1011.3,11.25,2017-03-29 16:00:00,Haze,201.5,1.3
1393,61.5,1011.8,10.4,2017-03-29 17:00:00,Haze,194.5,0.95
1394,64.5,1012.0,10.0,2017-03-29 18:00:00,Haze,205.5,1.0
1395,67.5,1012.1,9.6,2017-03-29 19:00:00,Haze,209.5,1.0
1396,69.5,1012.05,9.149999999999999,2017-03-29 20:00:00,Haze,116.5,1.2000000000000002
1397,71.0,1012.1,9.149999999999999,2017-03-29 21:00:00,Haze,88.5,1.15
1398,69.5,1013.45,9.05,2017-03-29 22:00:00,Haze,92.5,1.35
1399,69.0,1014.5,9.35,2017-03-29 23:00:00,Haze,53.5,1.55
1400,60.0,1015.6,11.0,2017-03-30 00:00:00,Haze,64.5,2.2
1401,48.5,1016.5,12.4,2017-03-30 01:00:00,Haze,55.5,3.75
1402,38.5,1017.1500000000001,13.25,2017-03-30 02:00:00,Haze,71.0,3.8499999999999996
1403,33.5,1017.85,13.55,2017-03-30 03:00:00,Sunny/clear,82.0,3.5
1404,29.5,1017.8,14.2,2017-03-30 04:00:00,Sunny/clear,99.0,3.2
1405,28.5,1016.95,14.95,2017-03-30 05:00:00,Sunny/clear,102.5,3.6500000000000004
1406,28.0,1016.1500000000001,15.6,2017-03-30 06:00:00,Sunny/clear,116.0,2.7
1407,26.5,1015.9,15.5,2017-03-30 07:00:00,Sunny/clear,115.0,2.6
1408,27.0,1016.1500000000001,15.2,2017-03-30 08:00:00,Sunny/clear,118.5,2.7
1409,29.0,1016.75,14.2,2017-03-30 09:00:00,Sunny/clear,156.0,1.8
1410,35.5,1017.1,13.7,2017-03-30 10:00:00,Sunny/clear,211.0,1.75
1411,40.0,1017.4,12.4,2017-03-30 11:00:00,Sunny/clear,168.0,1.15
1412,41.0,1018.4,11.5,2017-03-30 12:00:00,Sunny/clear,184.5,1.3
1413,47.5,1019.5,11.05,2017-03-30 13:00:00,Sunny/clear,180.5,1.35
1414,43.0,1020.2,11.2,2017-03-30 14:00:00,Sunny/clear,196.0,1.85
1415,42.5,1020.6,10.75,2017-03-30 15:00:00,Sunny/clear,203.5,1.95
1416,46.5,1020.95,10.25,2017-03-30 16:00:00,Sunny/clear,141.0,1.9
1417,47.5,1020.95,9.850000000000001,2017-03-30 17:00:00,Sunny/clear,179.5,1.6
1418,48.5,1021.2,9.35,2017-03-30 18:00:00,Sunny/clear,237.0,1.3
1419,46.5,1020.95,8.05,2017-03-30 19:00:00,Sunny/clear,207.5,0.9
1420,42.0,1020.7,7.25,2017-03-30 20:00:00,Sunny/clear,321.5,1.35
1421,36.5,1020.8,6.4,2017-03-30 21:00:00,Sunny/clear,116.5,1.2
1422,35.5,1021.05,6.1,2017-03-30 22:00:00,Sunny/clear,245.5,1.45
1423,34.0,1021.25,7.2,2017-03-30 23:00:00,Sunny/clear,114.0,1.7999999999999998
1424,29.0,1021.45,9.8,2017-03-31 00:00:00,Sunny/clear,147.0,2.4
1425,23.5,1021.45,11.5,2017-03-31 01:00:00,Sunny/clear,46.5,3.05
1426,20.5,1021.0,12.7,2017-03-31 02:00:00,Sunny/clear,57.5,3.0
1427,19.0,1020.1500000000001,13.6,2017-03-31 03:00:00,Sunny/clear,156.0,2.7
1428,18.0,1018.9,14.850000000000001,2017-03-31 04:00:00,Sunny/clear,240.0,2.6
1429,17.0,1017.45,15.9,2017-03-31 05:00:00,Sunny/clear,154.5,2.6
1430,15.0,1016.1,16.5,2017-03-31 06:00:00,Sunny/clear,203.5,2.35
1431,15.0,1014.85,17.450000000000003,2017-03-31 07:00:00,Sunny/clear,255.0,2.95
1432,15.0,1014.05,17.25,2017-03-31 08:00:00,Sunny/clear,259.5,3.4
1433,16.0,1013.6500000000001,17.0,2017-03-31 09:00:00,Sunny/clear,246.0,3.0
1434,17.0,1013.6,16.65,2017-03-31 10:00:00,Sunny/clear,259.5,2.25
1435,19.5,1013.6,14.850000000000001,2017-03-31 11:00:00,Sunny/clear,258.0,1.55
1436,24.5,1014.15,13.7,2017-03-31 12:00:00,Sunny/clear,239.0,1.6
1437,28.0,1013.95,11.8,2017-03-31 13:00:00,Sunny/clear,239.5,2.0
1438,31.0,1013.5,10.85,2017-03-31 14:00:00,Sunny/clear,235.0,1.9
1439,35.0,1012.85,9.75,2017-03-31 15:00:00,Sunny/clear,214.5,1.85
1440,38.5,1012.4,9.6,2017-03-31 16:00:00,Sunny/clear,216.0,1.3
1441,43.5,1012.05,8.0,2017-03-31 17:00:00,Sunny/clear,164.0,1.05
1442,50.5,1011.7,6.25,2017-03-31 18:00:00,Sunny/clear,130.0,0.95
1443,55.0,1011.45,4.85,2017-03-31 19:00:00,Sunny/clear,206.5,1.15
1444,50.5,1011.3499999999999,4.45,2017-03-31 20:00:00,Sunny/clear,142.0,1.25
1445,52.5,1011.3499999999999,4.35,2017-03-31 21:00:00,Sunny/clear,70.0,1.1
1446,53.5,1011.55,4.15,2017-03-31 22:00:00,Sunny/clear,83.5,1.3
1447,45.5,1011.9,6.35,2017-03-31 23:00:00,Sunny/clear,95.5,1.25
1448,31.5,1011.8499999999999,11.4,2017-04-01 00:00:00,Sunny/clear,62.5,1.5
1449,21.0,1011.8,14.75,2017-04-01 01:00:00,Sunny/clear,64.5,1.8
1450,17.0,1011.3,17.0,2017-04-01 02:00:00,Sunny/clear,86.5,1.7
1451,14.5,1010.4,18.45,2017-04-01 03:00:00,Sunny/clear,208.5,1.7
1452,14.0,1009.3499999999999,19.299999999999997,2017-04-01 04:00:00,Sunny/clear,198.5,2.25
1453,14.0,1008.2,20.2,2017-04-01 05:00:00,Sunny/clear,201.5,2.6
1454,13.5,1006.75,21.0,2017-04-01 06:00:00,Sunny/clear,198.5,3.15
1455,14.0,1005.7,21.7,2017-04-01 07:00:00,Sunny/clear,193.0,3.7
1456,14.0,1004.75,21.7,2017-04-01 08:00:00,Sunny/clear,193.0,3.55
1457,15.0,1004.55,21.5,2017-04-01 09:00:00,Sunny/clear,184.0,2.95
1458,16.0,1004.9,20.5,2017-04-01 10:00:00,Sunny/clear,181.0,2.6
1459,19.5,1005.8499999999999,18.2,2017-04-01 11:00:00,Sunny/clear,136.0,1.9
1460,25.0,1007.05,15.95,2017-04-01 12:00:00,Sunny/clear,124.0,1.95
1461,30.5,1008.4,14.4,2017-04-01 13:00:00,Sunny/clear,134.0,2.35
1462,33.0,1009.75,12.9,2017-04-01 14:00:00,Sunny/clear,134.5,1.65
1463,36.0,1010.5,11.350000000000001,2017-04-01 15:00:00,Sunny/clear,132.5,1.5
1464,40.0,1010.9,9.7,2017-04-01 16:00:00,Sunny/clear,127.0,1.35
1465,44.0,1011.25,9.149999999999999,2017-04-01 17:00:00,Sunny/clear,91.0,1.35
1466,47.0,1011.4,7.95,2017-04-01 18:00:00,Sunny/clear,75.5,1.15
1467,52.5,1011.55,6.6,2017-04-01 19:00:00,Sunny/clear,70.0,0.9
1468,56.5,1011.9,5.8,2017-04-01 20:00:00,Sunny/clear,195.0,0.9
1469,60.0,1011.95,5.05,2017-04-01 21:00:00,Sunny/clear,94.5,0.8
1470,62.0,1012.5,5.35,2017-04-01 22:00:00,Sunny/clear,69.5,0.95
1471,57.5,1012.8499999999999,6.85,2017-04-01 23:00:00,Sunny/clear,96.0,0.9
1472,44.5,1013.1500000000001,9.899999999999999,2017-04-02 00:00:00,Sunny/clear,162.0,1.15
1473,32.5,1013.5,13.3,2017-04-02 01:00:00,Sunny/clear,74.5,1.55
1474,25.5,1013.25,15.95,2017-04-02 02:00:00,Sunny/clear,74.5,1.6
1475,23.0,1013.0,17.75,2017-04-02 03:00:00,Sunny/clear,53.5,1.6
1476,19.0,1012.1500000000001,19.45,2017-04-02 04:00:00,Sunny/clear,109.0,1.85
1477,17.0,1011.2,21.15,2017-04-02 05:00:00,Sunny/clear,172.5,1.95
1478,16.0,1010.05,22.15,2017-04-02 06:00:00,Sunny/clear,197.0,2.05
1479,14.0,1009.05,22.65,2017-04-02 07:00:00,Sunny/clear,206.5,2.2
1480,14.0,1008.4,22.2,2017-04-02 08:00:00,Sunny/clear,194.5,2.9
1481,15.0,1008.1,22.25,2017-04-02 09:00:00,Sunny/clear,210.5,2.5
1482,16.5,1008.1,21.2,2017-04-02 10:00:00,Sunny/clear,211.5,2.2
1483,22.0,1008.2,19.05,2017-04-02 11:00:00,Sunny/clear,207.0,1.2999999999999998
1484,28.0,1008.8,16.5,2017-04-02 12:00:00,Sunny/clear,192.5,1.25
1485,33.0,1009.4,14.6,2017-04-02 13:00:00,Haze,162.5,1.2
1486,36.5,1009.6,13.05,2017-04-02 14:00:00,Sunny/clear,192.5,1.0
1487,38.5,1009.9,11.95,2017-04-02 15:00:00,Sunny/clear,195.5,1.4
1488,43.0,1009.9,11.2,2017-04-02 16:00:00,Sunny/clear,160.0,1.3
1489,46.0,1009.9,10.25,2017-04-02 17:00:00,Sunny/clear,219.5,1.0
1490,51.5,1010.0,9.05,2017-04-02 18:00:00,Sunny/clear,122.5,0.9500000000000001
1491,52.5,1010.2,8.350000000000001,2017-04-02 19:00:00,Sunny/clear,99.0,0.9
1492,57.5,1010.3499999999999,7.75,2017-04-02 20:00:00,Sunny/clear,76.0,0.95
1493,60.5,1010.7,7.25,2017-04-02 21:00:00,Sunny/clear,87.0,0.8500000000000001
1494,61.5,1011.4,6.35,2017-04-02 22:00:00,Haze,187.0,0.8
1495,60.0,1012.1500000000001,7.300000000000001,2017-04-02 23:00:00,Haze,115.5,0.9
1496,48.0,1012.55,11.15,2017-04-03 00:00:00,Haze,85.5,1.15
1497,40.0,1012.8,14.1,2017-04-03 01:00:00,Haze,61.5,1.35
1498,36.5,1012.95,16.8,2017-04-03 02:00:00,Haze,67.5,1.5
1499,31.5,1012.8,19.4,2017-04-03 03:00:00,Haze,156.5,1.55
1500,30.0,1011.45,21.4,2017-04-03 04:00:00,Haze,173.0,1.8
1501,25.5,1010.6500000000001,22.9,2017-04-03 05:00:00,Haze,169.5,2.75
1502,25.0,1009.6,23.75,2017-04-03 06:00:00,Haze,190.0,3.6500000000000004
1503,25.0,1008.45,24.05,2017-04-03 07:00:00,Haze,201.0,4.05
1504,23.0,1007.25,24.05,2017-04-03 08:00:00,Haze,203.0,3.85
1505,24.5,1007.0,24.0,2017-04-03 09:00:00,Sunny/clear,202.0,3.8
1506,27.0,1007.35,23.05,2017-04-03 10:00:00,Sunny/clear,206.0,3.1500000000000004
1507,34.0,1007.55,21.25,2017-04-03 11:00:00,Sunny/clear,208.0,2.0
1508,37.0,1008.0,18.4,2017-04-03 12:00:00,Haze,194.5,1.45
1509,39.5,1008.5,17.85,2017-04-03 13:00:00,Haze,181.5,1.6
1510,44.0,1008.7,18.4,2017-04-03 14:00:00,Haze,205.0,2.0
1511,47.0,1009.05,17.799999999999997,2017-04-03 15:00:00,Haze,195.5,2.1
1512,50.0,1008.95,16.700000000000003,2017-04-03 16:00:00,Haze,187.0,1.75
1513,52.5,1008.8,16.05,2017-04-03 17:00:00,Haze,182.0,1.7
1514,58.0,1008.3499999999999,15.149999999999999,2017-04-03 18:00:00,Haze,163.5,1.35
1515,59.5,1007.95,14.399999999999999,2017-04-03 19:00:00,Haze,128.0,1.15
1516,63.5,1007.7,13.2,2017-04-03 20:00:00,Haze,156.0,1.35
1517,63.5,1007.75,12.350000000000001,2017-04-03 21:00:00,Haze,156.0,1.2
1518,68.0,1007.8,12.1,2017-04-03 22:00:00,Haze,119.0,1.05
1519,67.0,1008.2,12.350000000000001,2017-04-03 23:00:00,Haze,116.0,1.0
1520,60.0,1008.4,14.25,2017-04-04 00:00:00,Haze,72.0,1.15
1521,53.5,1008.55,15.75,2017-04-04 01:00:00,Haze,76.0,1.3
1522,52.0,1008.7,16.5,2017-04-04 02:00:00,Haze,119.5,1.3
1523,50.0,1008.6,16.950000000000003,2017-04-04 03:00:00,Haze,158.5,1.25
1524,47.0,1008.45,17.65,2017-04-04 04:00:00,Haze,161.5,1.4
1525,45.5,1008.05,18.4,2017-04-04 05:00:00,Haze,176.0,1.2
1526,44.0,1007.2,18.95,2017-04-04 06:00:00,Haze,197.0,1.55
1527,43.0,1006.55,18.95,2017-04-04 07:00:00,Haze,195.5,1.95
1528,42.5,1006.05,18.95,2017-04-04 08:00:00,Haze,206.5,2.25
1529,46.0,1005.95,18.45,2017-04-04 09:00:00,Haze,219.0,2.75
1530,47.0,1005.95,17.95,2017-04-04 10:00:00,Haze,220.0,2.75
1531,48.5,1006.25,17.15,2017-04-04 11:00:00,Sunny/clear,222.5,2.8499999999999996
1532,50.0,1006.95,16.799999999999997,2017-04-04 12:00:00,Sunny/clear,225.0,2.8
1533,52.5,1007.35,16.200000000000003,2017-04-04 13:00:00,Sunny/clear,227.0,2.9
1534,58.5,1008.1,15.1,2017-04-04 14:00:00,Sunny/clear,223.0,2.25
1535,60.0,1007.75,14.75,2017-04-04 15:00:00,Sunny/clear,218.5,1.75
1536,60.0,1007.45,14.25,2017-04-04 16:00:00,Sunny/clear,215.5,1.95
1537,61.5,1007.1,13.95,2017-04-04 17:00:00,Sunny/clear,206.5,1.65
1538,66.0,1006.7,13.4,2017-04-04 18:00:00,Sunny/clear,199.5,1.2
1539,70.0,1006.45,13.0,2017-04-04 19:00:00,Sunny/clear,216.5,1.0
1540,73.5,1006.15,12.649999999999999,2017-04-04 20:00:00,Sunny/clear,162.5,1.0
1541,76.5,1006.0,12.2,2017-04-04 21:00:00,Sunny/clear,196.0,1.1
1542,79.5,1006.45,12.2,2017-04-04 22:00:00,Haze,184.5,0.8
1543,80.0,1006.8499999999999,11.95,2017-04-04 23:00:00,Haze,178.0,1.2
1544,72.5,1006.8499999999999,13.15,2017-04-05 00:00:00,Haze,174.5,1.55
1545,66.0,1007.1500000000001,14.850000000000001,2017-04-05 01:00:00,Sunny/clear,186.0,2.0
1546,59.0,1007.05,16.25,2017-04-05 02:00:00,Sunny/clear,187.0,2.05
1547,53.5,1006.5,17.45,2017-04-05 03:00:00,Sunny/clear,201.5,2.55
1548,49.5,1005.5,18.25,2017-04-05 04:00:00,Sunny/clear,180.0,2.6500000000000004
1549,47.5,1004.55,19.1,2017-04-05 05:00:00,Sunny/clear,195.0,3.35
1550,47.5,1003.95,19.3,2017-04-05 06:00:00,Sunny/clear,182.5,3.8
1551,45.0,1003.0999999999999,19.45,2017-04-05 07:00:00,Sunny/clear,173.5,3.75
1552,46.0,1002.55,19.55,2017-04-05 08:00:00,Sunny/clear,168.0,3.7
1553,48.0,1002.3,19.1,2017-04-05 09:00:00,Sunny/clear,164.5,3.6
1554,53.0,1002.9,17.85,2017-04-05 10:00:00,Sunny/clear,165.0,2.9000000000000004
1555,59.0,1003.25,16.5,2017-04-05 11:00:00,Sunny/clear,162.5,2.35
1556,64.5,1003.7,14.649999999999999,2017-04-05 12:00:00,Haze,151.5,2.25
1557,70.5,1004.2,13.35,2017-04-05 13:00:00,Haze,146.5,1.95
1558,73.5,1004.45,12.65,2017-04-05 14:00:00,Haze,133.0,1.6
1559,76.0,1004.0,12.0,2017-04-05 15:00:00,Haze,137.5,1.5
1560,79.0,1003.8,11.350000000000001,2017-04-05 16:00:00,Haze,159.0,1.55
1561,82.0,1004.25,10.55,2017-04-05 17:00:00,Haze,140.0,1.45
1562,85.0,1003.3,10.149999999999999,2017-04-05 18:00:00,Haze,127.5,1.2
1563,86.0,1003.25,10.0,2017-04-05 19:00:00,Haze,149.5,1.1
1564,85.5,1003.3,10.0,2017-04-05 20:00:00,Haze,158.5,1.2000000000000002
1565,86.5,1004.0,9.95,2017-04-05 21:00:00,Haze,133.5,1.15
1566,85.5,1003.65,9.850000000000001,2017-04-05 22:00:00,Haze,139.5,1.2000000000000002
1567,86.0,1004.55,9.95,2017-04-05 23:00:00,Haze,233.0,0.9
1568,79.0,1004.95,11.55,2017-04-06 00:00:00,Haze,103.0,0.8500000000000001
1569,69.5,1005.05,13.7,2017-04-06 01:00:00,Haze,84.0,1.2
1570,60.5,1004.8,16.1,2017-04-06 02:00:00,Haze,96.0,1.3
1571,52.5,1004.3,18.549999999999997,2017-04-06 03:00:00,Haze,112.0,1.8
1572,43.0,1003.9,20.9,2017-04-06 04:00:00,Haze,141.0,2.1500000000000004
1573,38.0,1003.05,22.9,2017-04-06 05:00:00,Sunny/clear,152.0,2.5
1574,32.5,1002.2,23.95,2017-04-06 06:00:00,Sunny/clear,173.0,2.95
1575,30.0,1001.8,24.450000000000003,2017-04-06 07:00:00,Sunny/clear,196.5,2.5
1576,29.0,1001.9,24.55,2017-04-06 08:00:00,Sunny/clear,208.5,2.6
1577,32.0,1002.05,23.9,2017-04-06 09:00:00,Sunny/clear,196.0,2.55
1578,37.5,1002.3499999999999,22.700000000000003,2017-04-06 10:00:00,Sunny/clear,203.0,2.3
1579,44.5,1002.8499999999999,21.0,2017-04-06 11:00:00,Haze,207.5,1.7
1580,47.0,1004.0,19.55,2017-04-06 12:00:00,Haze,184.0,1.35
1581,53.5,1004.8499999999999,17.9,2017-04-06 13:00:00,Haze,189.0,1.25
1582,55.5,1006.1500000000001,17.4,2017-04-06 14:00:00,Haze,150.5,1.6
1583,56.5,1007.1,16.85,2017-04-06 15:00:00,Haze,138.0,2.8
1584,59.0,1008.0,15.6,2017-04-06 16:00:00,Haze,125.0,3.3
1585,61.5,1009.0,14.350000000000001,2017-04-06 17:00:00,Haze,116.5,3.1
1586,59.0,1008.55,13.649999999999999,2017-04-06 18:00:00,Haze,127.0,2.25
1587,58.0,1008.3,13.3,2017-04-06 19:00:00,Sunny/clear,138.0,2.2
1588,58.5,1007.9,13.0,2017-04-06 20:00:00,Sunny/clear,107.5,1.5
1589,60.0,1007.9,12.850000000000001,2017-04-06 21:00:00,Sunny/clear,131.0,1.55
1590,59.0,1008.4,12.6,2017-04-06 22:00:00,Sunny/clear,115.0,1.7000000000000002
1591,60.0,1008.8499999999999,12.649999999999999,2017-04-06 23:00:00,Sunny/clear,115.5,1.6
1592,59.5,1008.95,12.7,2017-04-07 00:00:00,Sunny/clear,133.5,1.9
1593,60.0,1009.0,12.850000000000001,2017-04-07 01:00:00,Sunny/clear,116.0,1.85
1594,58.0,1008.6,13.2,2017-04-07 02:00:00,Sunny/clear,136.5,2.2
1595,54.5,1007.4,14.1,2017-04-07 03:00:00,Sunny/clear,154.0,2.1
1596,53.0,1007.0,14.95,2017-04-07 04:00:00,Sunny/clear,157.5,1.65
1597,50.5,1006.2,15.55,2017-04-07 05:00:00,Sunny/clear,166.5,1.85
1598,50.5,1004.9,16.15,2017-04-07 06:00:00,Sunny/clear,160.0,2.55
1599,49.0,1004.45,16.55,2017-04-07 07:00:00,Sunny/clear,167.5,2.0
1600,49.5,1004.0,16.700000000000003,2017-04-07 08:00:00,Haze,159.5,1.75
1601,51.0,1003.75,16.6,2017-04-07 09:00:00,Haze,114.0,1.4
1602,53.0,1004.05,16.15,2017-04-07 10:00:00,Haze,78.5,1.4
1603,57.0,1004.5,15.1,2017-04-07 11:00:00,Haze,192.5,1.15
1604,60.0,1005.3499999999999,14.45,2017-04-07 12:00:00,Haze,197.0,0.8
1605,63.5,1005.9,14.0,2017-04-07 13:00:00,Haze,150.5,0.8
1606,65.0,1006.05,13.649999999999999,2017-04-07 14:00:00,Haze,106.0,0.7
1607,66.0,1006.2,13.45,2017-04-07 15:00:00,Haze,56.0,0.8
1608,67.0,1006.3,13.45,2017-04-07 16:00:00,Haze,124.5,0.7
1609,69.5,1006.6,13.3,2017-04-07 17:00:00,Haze,164.5,0.9
1610,70.0,1006.5,13.3,2017-04-07 18:00:00,Haze,144.0,0.8
1611,70.0,1006.7,13.149999999999999,2017-04-07 19:00:00,Haze,265.0,0.6499999999999999
1612,71.5,1006.8499999999999,12.850000000000001,2017-04-07 20:00:00,Haze,239.5,0.9
1613,72.0,1006.95,13.0,2017-04-07 21:00:00,Haze,209.5,0.9
1614,71.5,1007.6500000000001,13.25,2017-04-07 22:00:00,Haze,94.5,1.1
1615,67.0,1008.75,13.8,2017-04-07 23:00:00,Haze,63.5,1.8
1616,56.0,1010.7,15.4,2017-04-08 00:00:00,Haze,61.0,2.25
1617,49.0,1011.8499999999999,16.25,2017-04-08 01:00:00,Sunny/clear,81.0,2.45
1618,41.0,1012.5,17.0,2017-04-08 02:00:00,Sunny/clear,98.5,3.3499999999999996
1619,39.5,1012.7,17.35,2017-04-08 03:00:00,Sunny/clear,120.0,3.1
1620,35.5,1012.45,17.549999999999997,2017-04-08 04:00:00,Sunny/clear,132.0,2.25
1621,30.5,1012.0,17.75,2017-04-08 05:00:00,Sunny/clear,129.5,2.7
1622,27.0,1011.7,18.1,2017-04-08 06:00:00,Sunny/clear,137.5,2.45
1623,29.0,1011.45,17.7,2017-04-08 07:00:00,Sunny/clear,152.0,2.3
1624,29.0,1011.1500000000001,17.55,2017-04-08 08:00:00,Sunny/clear,170.0,2.0
1625,30.0,1011.3499999999999,17.299999999999997,2017-04-08 09:00:00,Sunny/clear,201.5,2.3499999999999996
1626,40.0,1011.3499999999999,16.25,2017-04-08 10:00:00,Sunny/clear,218.0,2.25
1627,46.0,1011.75,14.9,2017-04-08 11:00:00,Sunny/clear,203.5,2.05
1628,61.0,1012.25,13.2,2017-04-08 12:00:00,Haze,195.0,2.3
1629,69.5,1013.0,12.05,2017-04-08 13:00:00,Haze,206.5,1.65
1630,70.5,1013.8499999999999,11.25,2017-04-08 14:00:00,Haze,196.5,1.6
1631,73.5,1014.05,10.35,2017-04-08 15:00:00,Haze,203.0,1.1
1632,74.5,1014.5,9.45,2017-04-08 16:00:00,Haze,229.5,1.1
1633,82.5,1014.6,8.3,2017-04-08 17:00:00,Haze,185.5,0.7
1634,85.0,1014.9,7.35,2017-04-08 18:00:00,Haze,251.0,0.7
1635,89.0,1014.8499999999999,6.9,2017-04-08 19:00:00,Fog,222.0,0.6
1636,88.0,1014.8,6.6,2017-04-08 20:00:00,Fog,94.0,0.75
1637,89.5,1014.9,5.8,2017-04-08 21:00:00,Fog,62.0,0.9
1638,87.5,1015.45,5.7,2017-04-08 22:00:00,Fog,97.0,0.95
1639,80.5,1016.2,7.15,2017-04-08 23:00:00,Fog,102.0,0.9
1640,69.0,1016.45,10.75,2017-04-09 00:00:00,Haze,65.5,1.4
1641,50.5,1016.6500000000001,13.1,2017-04-09 01:00:00,Sunny/clear,60.5,1.4
1642,33.5,1016.8,15.3,2017-04-09 02:00:00,Sunny/clear,163.5,1.65
1643,25.5,1016.1500000000001,16.4,2017-04-09 03:00:00,Sunny/clear,162.0,2.6
1644,26.0,1015.3499999999999,17.35,2017-04-09 04:00:00,Sunny/clear,179.5,2.8
